"Name","State","finished_run","METHOD.METHOD_NAME","Tags","Created","Runtime","SOLVER.BASE_LR","SOLVER.OPTIMIZING_METHOD","SOLVER.MOMENTUM","SOLVER.NESTEROV","METHOD.REPLAY.MEMORY_SIZE_SAMPLES","METHOD.REPLAY.STORAGE_POLICY","MODEL.FREEZE_BACKBONE","OUTPUT_DIR","adhoc_users_aggregate/train_action_batch/AG_cumul/mean","adhoc_users_aggregate/train_noun_batch/AG_cumul/mean","adhoc_users_aggregate/train_action_batch/AG_cumul/SE","adhoc_users_aggregate/train_noun_batch/AG_cumul/SE","adhoc_users_aggregate/train_verb_batch/AG_cumul/SE","adhoc_users_aggregate/user_aggregate_count","User","Notes","adhoc_users_aggregate/train_verb_batch/AG_cumul/mean"
"USER-30_Finetuning_2022-09-11_17-15-58_UIDb636a389-7a63-402d-82c5-008309bc21c5_MATT","crashed","","Finetuning","exp01_01_finetuning_sgd","2022-09-11T22:57:24.000Z","22304","0.001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9/2022-09-11_17-15-58_UIDb636a389-7a63-402d-82c5-008309bc21c5","-1.4149177517017142","-1.2118203956808165","1.5077806719484723","1.058612177786759","0.4651639278795451","4","matthiasdelange","-","-0.20309726846495263"
"USER-30_Finetuning_2022-09-11_17-25-18_UID6ec54d0d-9178-4c3d-a64e-3ba18c79909a_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-11T22:56:09.000Z","18480","0.1","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-11_17-25-18_UID6ec54d0d-9178-4c3d-a64e-3ba18c79909a","","","","","","","matthiasdelange","-",""
"USER-30_Finetuning_2022-09-11_17-14-56_UID04c7eb9d-709f-44cc-b969-92ea5f87998a_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T22:54:01.000Z","19110","0.1","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9/2022-09-11_17-14-56_UID04c7eb9d-709f-44cc-b969-92ea5f87998a","-9.609700064631951","-3.850093754374001","3.027898461895332","1.6600816864398087","1.4446130457604065","4","matthiasdelange","-","-5.759606160051634"
"USER-104_Finetuning_2022-09-11_21-54-37_UID89411de5-479c-43e3-94da-7a02cbabb796_MATT","crashed","","Finetuning","exp01_01_finetuning_sgd","2022-09-11T21:57:32.000Z","25930","0.0001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-0001_SOLVER-MOMENTUM=0-9/2022-09-11_21-54-37_UID89411de5-479c-43e3-94da-7a02cbabb796","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_21-54-37_UID89411de5-479c-43e3-94da-7a02cbabb796_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T21:57:09.000Z","22105","0.0001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-0001_SOLVER-MOMENTUM=0-9/2022-09-11_21-54-37_UID89411de5-479c-43e3-94da-7a02cbabb796","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_21-54-53_UID73e360c4-c761-4329-bf30-a1f5a3b26aa6_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T21:57:01.000Z","22321","0.0001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-0001_SOLVER-MOMENTUM=0-0/2022-09-11_21-54-53_UID73e360c4-c761-4329-bf30-a1f5a3b26aa6","-1.5192378504235542","-1.2340454483329149","0.6683618249407395","0.5618308741376729","0.11406038623851114","4","matthiasdelange","-","-0.2851923902685479"
"USER-104_Finetuning_2022-09-11_21-54-53_UID73e360c4-c761-4329-bf30-a1f5a3b26aa6_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T21:57:01.000Z","29026","0.0001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-0001_SOLVER-MOMENTUM=0-0/2022-09-11_21-54-53_UID73e360c4-c761-4329-bf30-a1f5a3b26aa6","-1.5192378504235542","-1.2340454483329149","0.6683618249407395","0.5618308741376729","0.11406038623851114","4","matthiasdelange","-","-0.2851923902685479"
"USER-104_Finetuning_2022-09-11_17-25-18_UID6ec54d0d-9178-4c3d-a64e-3ba18c79909a_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-11T17:27:51.000Z","32845","0.1","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-11_17-25-18_UID6ec54d0d-9178-4c3d-a64e-3ba18c79909a","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_17-25-18_UID6ec54d0d-9178-4c3d-a64e-3ba18c79909a_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-11T17:27:27.000Z","19652","0.1","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-11_17-25-18_UID6ec54d0d-9178-4c3d-a64e-3ba18c79909a","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_17-21-28_UID7559799d-db7a-46d6-af53-589480681e53_MATT","crashed","","Finetuning","","2022-09-11T17:23:53.000Z","16529","0.01","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-11_17-21-28_UID7559799d-db7a-46d6-af53-589480681e53","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_17-21-28_UID7559799d-db7a-46d6-af53-589480681e53_MATT","crashed","","Finetuning","","2022-09-11T17:23:33.000Z","16547","0.01","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-11_17-21-28_UID7559799d-db7a-46d6-af53-589480681e53","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_17-20-42_UIDf98bcec9-a3c9-441b-96e1-47328cf7641b_MATT","crashed","","Finetuning","","2022-09-11T17:23:12.000Z","16608","0.001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-11_17-20-42_UIDf98bcec9-a3c9-441b-96e1-47328cf7641b","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_17-20-42_UIDf98bcec9-a3c9-441b-96e1-47328cf7641b_MATT","crashed","","Finetuning","","2022-09-11T17:22:41.000Z","16645","0.001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-11_17-20-42_UIDf98bcec9-a3c9-441b-96e1-47328cf7641b","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_17-17-30_UID9564436b-d3fd-49e0-ae62-e844ade21661_MATT","crashed","","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-11T17:19:55.000Z","83986","0.001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-11_17-17-30_UID9564436b-d3fd-49e0-ae62-e844ade21661","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_17-17-30_UID9564436b-d3fd-49e0-ae62-e844ade21661_MATT","crashed","","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-11T17:19:52.000Z","83989","0.001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-11_17-17-30_UID9564436b-d3fd-49e0-ae62-e844ade21661","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_17-17-30_UID9564436b-d3fd-49e0-ae62-e844ade21661_MATT","crashed","","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-11T17:19:43.000Z","83994","0.001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-11_17-17-30_UID9564436b-d3fd-49e0-ae62-e844ade21661","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_17-17-30_UID9564436b-d3fd-49e0-ae62-e844ade21661_MATT","finished","","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-11T17:19:26.000Z","40","0.001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-11_17-17-30_UID9564436b-d3fd-49e0-ae62-e844ade21661","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_17-15-58_UIDb636a389-7a63-402d-82c5-008309bc21c5_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T17:17:27.000Z","32368","0.001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9/2022-09-11_17-15-58_UIDb636a389-7a63-402d-82c5-008309bc21c5","-1.4149177517017142","-1.2118203956808165","1.5077806719484723","1.058612177786759","0.4651639278795451","4","matthiasdelange","-","-0.20309726846495263"
"USER-108_Finetuning_2022-09-11_17-15-58_UIDb636a389-7a63-402d-82c5-008309bc21c5_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T17:17:14.000Z","20336","0.001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9/2022-09-11_17-15-58_UIDb636a389-7a63-402d-82c5-008309bc21c5","-1.4149177517017142","-1.2118203956808165","1.5077806719484723","1.058612177786759","0.4651639278795451","4","matthiasdelange","-","-0.20309726846495263"
"USER-104_Finetuning_2022-09-11_17-14-56_UID04c7eb9d-709f-44cc-b969-92ea5f87998a_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T17:15:51.000Z","33413","0.1","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9/2022-09-11_17-14-56_UID04c7eb9d-709f-44cc-b969-92ea5f87998a","-9.609700064631951","-3.850093754374001","3.027898461895332","1.6600816864398087","1.4446130457604065","4","matthiasdelange","-","-5.759606160051634"
"USER-108_Finetuning_2022-09-11_17-14-56_UID04c7eb9d-709f-44cc-b969-92ea5f87998a_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T17:15:43.000Z","20229","0.1","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9/2022-09-11_17-14-56_UID04c7eb9d-709f-44cc-b969-92ea5f87998a","-9.609700064631951","-3.850093754374001","3.027898461895332","1.6600816864398087","1.4446130457604065","4","matthiasdelange","-","-5.759606160051634"
"USER-104_Finetuning_2022-09-11_09-43-04_UID876d98f2-14e9-4ca2-9d8d-778f4e4a66bb_MATT","crashed","","Finetuning","","2022-09-11T16:44:54.000Z","390","0.01","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-11_09-43-04_UID876d98f2-14e9-4ca2-9d8d-778f4e4a66bb","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_09-43-04_UID876d98f2-14e9-4ca2-9d8d-778f4e4a66bb_MATT","crashed","","Finetuning","","2022-09-11T16:44:33.000Z","407","0.01","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-11_09-43-04_UID876d98f2-14e9-4ca2-9d8d-778f4e4a66bb","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_09-41-38_UID79f49d4e-65f4-4b07-9423-e4b7937f9b57_MATT","crashed","","Finetuning","","2022-09-11T16:42:21.000Z","842","0.1","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9/2022-09-11_09-41-38_UID79f49d4e-65f4-4b07-9423-e4b7937f9b57","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_09-41-38_UID79f49d4e-65f4-4b07-9423-e4b7937f9b57_MATT","crashed","","Finetuning","","2022-09-11T16:42:17.000Z","846","0.1","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9/2022-09-11_09-41-38_UID79f49d4e-65f4-4b07-9423-e4b7937f9b57","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_09-36-08_UID50969049-2fbe-42a7-abcc-fcf408446d5d_MATT","crashed","","Finetuning","","2022-09-11T16:37:25.000Z","222","0.001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-11_09-36-08_UID50969049-2fbe-42a7-abcc-fcf408446d5d","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_09-36-08_UID50969049-2fbe-42a7-abcc-fcf408446d5d_MATT","crashed","","Finetuning","","2022-09-11T16:37:14.000Z","222","0.001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-11_09-36-08_UID50969049-2fbe-42a7-abcc-fcf408446d5d","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_09-27-29_UID9f9f298e-9986-4ba6-b75a-c79eb919d03e_MATT","crashed","","Finetuning","","2022-09-11T16:28:26.000Z","1593","0.001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9/2022-09-11_09-27-29_UID9f9f298e-9986-4ba6-b75a-c79eb919d03e","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_09-27-29_UID9f9f298e-9986-4ba6-b75a-c79eb919d03e_MATT","crashed","","Finetuning","","2022-09-11T16:28:14.000Z","1602","0.001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9/2022-09-11_09-27-29_UID9f9f298e-9986-4ba6-b75a-c79eb919d03e","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-11_09-26-40_UID7e1d021d-9c86-41c7-abcd-6f410a609211_MATT","crashed","","Finetuning","","2022-09-11T16:27:26.000Z","510","0.1","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9/2022-09-11_09-26-40_UID7e1d021d-9c86-41c7-abcd-6f410a609211","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-11_09-26-40_UID7e1d021d-9c86-41c7-abcd-6f410a609211_MATT","crashed","","Finetuning","","2022-09-11T16:27:18.000Z","516","0.1","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9/2022-09-11_09-26-40_UID7e1d021d-9c86-41c7-abcd-6f410a609211","","","","","","","matthiasdelange","-",""
"USER-324_Finetuning_2022-09-10_23-44-28_UIDc404b99e-f355-43dc-ae08-d836fc110d0a_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T11:07:18.000Z","6476","0.01","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-9/2022-09-10_23-44-28_UIDc404b99e-f355-43dc-ae08-d836fc110d0a","-0.5952159656808539","-0.3394331591329961","0.4404235207350041","0.2790348301203194","0.1738730834441963","4","matthiasdelange","-","-0.25578283640549004"
"USER-324_Finetuning_2022-09-10_23-24-37_UID9dc86f7c-a21a-437f-87b1-061ab56a31b2_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T10:55:30.000Z","6874","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0/2022-09-10_23-24-37_UID9dc86f7c-a21a-437f-87b1-061ab56a31b2","-0.08649811848653746","0.20126270486535433","0.4652975348292449","0.2962971813566407","0.231379896854269","4","matthiasdelange","-","-0.2877608485585397"
"USER-324_Finetuning_2022-09-10_23-27-04_UID162ece3f-d5c4-4f1f-af00-9d76254c110b_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T10:55:17.000Z","6862","0.001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-0/2022-09-10_23-27-04_UID162ece3f-d5c4-4f1f-af00-9d76254c110b","0.07182438818499218","-0.06753427818253793","0.3798204676580806","0.28718938840444297","0.11554116679480449","4","matthiasdelange","-","0.13935865202531572"
"USER-324_Finetuning_2022-09-10_23-26-30_UID64009fa3-fbfb-4e97-bf12-220863160289_MATT","finished","true","Finetuning","exp01_01_finetuning_sgd","2022-09-11T10:54:18.000Z","6724","0.01","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-0/2022-09-10_23-26-30_UID64009fa3-fbfb-4e97-bf12-220863160289","1.0723507420795486","0.7119049432558804","0.3713013134443567","0.2986572763584625","0.1500031625825939","4","matthiasdelange","-","0.3604458381606639"
